Product,BU,Region,Country,Year,Month,Actuals,Budget,Forecast
acitretin,inflammation,eu,portugal,2019,11,5480,5480,0
acitretin,inflammation,eu,italy,2019,12,902631,953177,1131099
acitretin,inflammation,eu,malta,2019,12,806291,885886,1118715
acitretin,inflammation,eu,uk,2019,12,50464,59381,73156
acitretin,inflammation,eu,ireland,2019,12,4284,86450,253558
acitretin,inflammation,eu,austria,2019,12,316836,316836,124049
acitretin,inflammation,eu,belgium,2019,12,171927,173715,174519
acitretin,inflammation,eu,luxembourg,2019,12,699467,714007,731356
acitretin,inflammation,eu,greece,2019,12,359102,359102,220907
acitretin,inflammation,eu,netherlands,2019,12,373346,583179,910111
acitretin,inflammation,eu,denmark,2019,12,6077751,8648978,18980073
acitretin,inflammation,eu,estonia,2019,12,3191429,7020258,7401857
acitretin,inflammation,eu,finland,2019,12,102506,102506,0
acitretin,inflammation,eu,lithuania,2019,12,729009,729009,608467
acitretin,inflammation,eu,latvia,2019,12,288504,288504,208327
acitretin,inflammation,eu,norway,2019,12,803995,817053,831358
acitretin,inflammation,eu,sweden,2019,12,180309,379610,417614
acitretin,inflammation,eu,switzerland,2019,12,2714464,3120959,3412447
acitretin,inflammation,eu,macedonia,2019,12,126429,126429,0
acitretin,inflammation,eu,serbia,2019,12,116903,116903,113344
acitretin,inflammation,eu,bosnia,2019,12,374319,374319,257716
acitretin,inflammation,eu,montenegro,2019,12,224660,224660,188438
acitretin,inflammation,eu,czech republic,2019,12,300097,300097,151745
acitretin,inflammation,eu,hungary,2019,12,109869,109869,0
acitretin,inflammation,eu,slovenia,2019,12,2600394,3124084,3124628
acitretin,inflammation,eu,slovakia,2019,12,446127,446127,391971
acitretin,inflammation,eu,bulgaria,2019,12,0,0,-762500
acitretin,inflammation,eu,romania,2019,12,163427,163427,0
acitretin,inflammation,eu,croatia,2019,12,1152267,1254544,1515058
acitretin,inflammation,eu,ukraine,2019,12,323171,935163,991089
acitretin,inflammation,eu,kazakhstan,2019,12,337252,614040,848485
acitretin,inflammation,eu,georgia,2019,12,132745,132745,0
acitretin,inflammation,eu,belarus,2019,12,190689,197648,293768
acitretin,inflammation,eu,armenia,2019,12,216328,216328,28659
acitretin,inflammation,eu,israel,2019,12,367780,368153,371881
acitretin,inflammation,eu,palestine,2019,12,299615,301322,311468
acitretin,inflammation,eu,poland,2019,12,827884,1530666,2393652
acitretin,inflammation,eu,russia,2019,12,593244,653891,659407
acitretin,inflammation,eu,other,2019,12,931341,1742750,1923625
acitretin,inflammation,eu,france,2019,12,1646671,1702300,1898410
acitretin,inflammation,eu,germany,2019,12,57999,57999,0
basaglar,inflammation,eu,spain,2019,1,572719,572719,524463
basaglar,inflammation,eu,portugal,2019,1,777756,777756,734956
basaglar,inflammation,eu,italy,2019,1,264861,264861,76244
basaglar,inflammation,eu,malta,2019,1,208318,208318,119877
basaglar,inflammation,eu,uk,2019,1,99497,99497,83146
basaglar,inflammation,eu,ireland,2019,1,289953,289953,182451
basaglar,inflammation,eu,austria,2019,1,368320,368320,250329
basaglar,inflammation,eu,belgium,2019,1,340734,340734,229603
basaglar,inflammation,eu,luxembourg,2019,1,685928,685928,622430
basaglar,inflammation,eu,greece,2019,1,9305222,9305222,9129482
basaglar,inflammation,eu,netherlands,2019,1,7596810,7596810,7592926
basaglar,inflammation,eu,denmark,2019,1,51901,51901,0
basaglar,inflammation,eu,estonia,2019,1,680572,680572,531090
basaglar,inflammation,eu,finland,2019,1,277509,277509,139178
basaglar,inflammation,eu,lithuania,2019,1,959519,959519,949154
basaglar,inflammation,eu,latvia,2019,1,485955,485955,344577
basaglar,inflammation,eu,norway,2019,1,5551936,5551936,5533445
basaglar,inflammation,eu,sweden,2019,1,20007,20007,0
basaglar,inflammation,eu,switzerland,2019,1,32659,32659,0
basaglar,inflammation,eu,macedonia,2019,1,308594,308594,281171
basaglar,inflammation,eu,serbia,2019,1,299797,299797,129362
basaglar,inflammation,eu,bosnia,2019,1,181542,181542,89704
basaglar,inflammation,eu,montenegro,2019,1,201715,201715,20332
basaglar,inflammation,eu,czech republic,2019,1,1695890,1695890,1579304
basaglar,inflammation,eu,hungary,2019,1,347402,347402,265891
basaglar,inflammation,eu,slovenia,2019,1,14513,14513,0
basaglar,inflammation,eu,slovakia,2019,1,116115,116115,0
basaglar,inflammation,eu,bulgaria,2019,1,253721,253721,131186
basaglar,inflammation,eu,romania,2019,1,343358,343358,296241
basaglar,inflammation,eu,croatia,2019,1,772806,772806,622341
basaglar,inflammation,eu,ukraine,2019,1,504829,504829,342571
basaglar,inflammation,eu,kazakhstan,2019,1,97233,97233,-27144
basaglar,inflammation,eu,georgia,2019,1,288078,288078,108575
basaglar,inflammation,eu,belarus,2019,1,383740,383740,276345
basaglar,inflammation,eu,armenia,2019,1,226323,226323,63254
basaglar,inflammation,eu,israel,2019,1,289206,289206,129586
basaglar,inflammation,eu,palestine,2019,1,2020962,2020962,1897018
basaglar,inflammation,eu,poland,2019,1,1384701,1384701,1252881
basaglar,inflammation,eu,russia,2019,1,1317922,1317922,1281038
basaglar,inflammation,eu,other,2019,1,2335181,2335181,2156532
basaglar,inflammation,eu,france,2019,1,186197,186197,0
basaglar,inflammation,eu,germany,2019,2,629279,629279,447554
basaglar,inflammation,eu,spain,2019,2,952960,952960,771635
basaglar,inflammation,eu,portugal,2019,2,11861,11861,0
basaglar,inflammation,eu,italy,2019,2,267323,267323,117875
basaglar,inflammation,eu,malta,2019,2,321480,321480,154510
basaglar,inflammation,eu,uk,2019,2,171220,171220,145324
basaglar,inflammation,eu,ireland,2019,2,222122,222122,210896
basaglar,inflammation,eu,austria,2019,2,224858,224858,165611
basaglar,inflammation,eu,belgium,2019,2,446861,446861,426118
basaglar,inflammation,eu,luxembourg,2019,2,7110464,7110464,7092507
basaglar,inflammation,eu,greece,2019,2,6167941,6167941,6027954
basaglar,inflammation,eu,netherlands,2019,2,190525,190525,0
basaglar,inflammation,eu,denmark,2019,2,674175,674175,611782
basaglar,inflammation,eu,estonia,2019,2,584351,584351,488432
basaglar,inflammation,eu,finland,2019,2,749393,749393,560968
basaglar,inflammation,eu,lithuania,2019,2,441656,441656,353029
basaglar,inflammation,eu,latvia,2019,2,4406548,4406548,4402240
basaglar,inflammation,eu,norway,2019,2,102832,102832,0
basaglar,inflammation,eu,sweden,2019,2,144553,144553,134379
basaglar,inflammation,eu,switzerland,2019,2,167157,167157,158687
basaglar,inflammation,eu,macedonia,2019,2,278774,278774,120880
basaglar,inflammation,eu,serbia,2019,2,92983,92983,87729
basaglar,inflammation,eu,bosnia,2019,2,158540,158540,0
basaglar,inflammation,eu,montenegro,2019,2,1540867,1540867,1402150
basaglar,inflammation,eu,czech republic,2019,2,376648,376648,237118
basaglar,inflammation,eu,hungary,2019,2,73883,73883,0
basaglar,inflammation,eu,slovenia,2019,2,95572,95572,0
basaglar,inflammation,eu,slovakia,2019,2,76401,76401,58153
basaglar,inflammation,eu,bulgaria,2019,2,409061,409061,259378
basaglar,inflammation,eu,romania,2019,2,260800,260800,143111
basaglar,inflammation,eu,croatia,2019,2,1120903,1120903,1009508
basaglar,inflammation,eu,ukraine,2019,2,-44467,-44467,-163475
basaglar,inflammation,eu,kazakhstan,2019,2,770835,770835,653901
basaglar,inflammation,eu,georgia,2019,2,49603,49603,0
basaglar,inflammation,eu,belarus,2019,2,219401,219401,67855
basaglar,inflammation,eu,armenia,2019,2,265389,265389,196293
basaglar,inflammation,eu,israel,2019,2,2049888,2049888,1955999
basaglar,inflammation,eu,palestine,2019,2,765606,765606,747517
basaglar,inflammation,eu,poland,2019,2,1221217,1221217,1031813
basaglar,inflammation,eu,russia,2019,2,1692851,1692851,1654230
basaglar,inflammation,eu,other,2019,2,79709,79709,0
basaglar,inflammation,eu,france,2019,3,457988,457988,454345
basaglar,inflammation,eu,germany,2019,3,909474,909474,784559
basaglar,inflammation,eu,spain,2019,3,28732,28732,4640
basaglar,inflammation,eu,portugal,2019,3,294669,294669,112616
basaglar,inflammation,eu,italy,2019,3,111161,111161,103504
basaglar,inflammation,eu,malta,2019,3,230227,230227,167301
basaglar,inflammation,eu,uk,2019,3,474550,474550,467403
basaglar,inflammation,eu,ireland,2019,3,302791,302791,251696
basaglar,inflammation,eu,austria,2019,3,634946,634946,475972
basaglar,inflammation,eu,belgium,2019,3,7322086,7322086,7144497
basaglar,inflammation,eu,luxembourg,2019,3,8386716,8386716,8223055
basaglar,inflammation,eu,greece,2019,3,228711,228711,82453
basaglar,inflammation,eu,netherlands,2019,3,617594,617594,465800
basaglar,inflammation,eu,denmark,2019,3,115201,115201,-14217
basaglar,inflammation,eu,estonia,2019,3,753920,753920,596406
basaglar,inflammation,eu,finland,2019,3,380841,380841,375594
basaglar,inflammation,eu,lithuania,2019,3,4599244,4599244,4452595
basaglar,inflammation,eu,latvia,2019,3,61833,61833,0
basaglar,inflammation,eu,norway,2019,3,-19328,-19328,-53751
basaglar,inflammation,eu,sweden,2019,3,401002,401002,232040
basaglar,inflammation,eu,switzerland,2019,3,227542,227542,160152
basaglar,inflammation,eu,macedonia,2019,3,191877,191877,100420
basaglar,inflammation,eu,serbia,2019,3,104776,104776,24714
basaglar,inflammation,eu,bosnia,2019,3,1457701,1457701,1394867
basaglar,inflammation,eu,montenegro,2019,3,464090,464090,334396
basaglar,inflammation,eu,czech republic,2019,3,147603,147603,0
basaglar,inflammation,eu,hungary,2019,3,50071,50071,0
basaglar,inflammation,eu,slovenia,2019,3,137781,137781,0
basaglar,inflammation,eu,slovakia,2019,3,497234,497234,338634
basaglar,inflammation,eu,bulgaria,2019,3,278329,278329,267170
basaglar,inflammation,eu,romania,2019,3,179315,179315,38669
basaglar,inflammation,eu,croatia,2019,3,-37580,-37580,-103305
basaglar,inflammation,eu,ukraine,2019,3,577202,577202,413222
basaglar,inflammation,eu,kazakhstan,2019,3,410382,410382,283530
basaglar,inflammation,eu,georgia,2019,3,206309,206309,92962
basaglar,inflammation,eu,belarus,2019,3,198309,198309,126404
basaglar,inflammation,eu,armenia,2019,3,1750542,1750542,1701502
basaglar,inflammation,eu,israel,2019,3,634404,634404,594857
basaglar,inflammation,eu,palestine,2019,3,1153930,1153930,1134591
basaglar,inflammation,eu,poland,2019,3,2050931,2050931,1864592
basaglar,inflammation,eu,russia,2019,3,21417,21417,0
basaglar,inflammation,eu,other,2019,4,609544,609544,502098
basaglar,inflammation,eu,france,2019,4,763994,763994,697754
basaglar,inflammation,eu,germany,2019,4,136840,136840,129574
basaglar,inflammation,eu,spain,2019,4,214387,214387,111605
basaglar,inflammation,eu,portugal,2019,4,142379,142379,112971
basaglar,inflammation,eu,italy,2019,4,282977,282977,197651
basaglar,inflammation,eu,malta,2019,4,165087,165087,136791
basaglar,inflammation,eu,uk,2019,4,224830,224830,201041
basaglar,inflammation,eu,ireland,2019,4,581443,581443,432437
basaglar,inflammation,eu,austria,2019,4,8249646,8249646,8192500
basaglar,inflammation,eu,belgium,2019,4,8522770,8522770,8363624
basaglar,inflammation,eu,luxembourg,2019,4,150811,150811,0
basaglar,inflammation,eu,greece,2019,4,689089,689089,546124
basaglar,inflammation,eu,netherlands,2019,4,237566,237566,207344
basaglar,inflammation,eu,denmark,2019,4,840886,840886,811893
basaglar,inflammation,eu,estonia,2019,4,348333,348333,307862
basaglar,inflammation,eu,finland,2019,4,4860283,4860283,4851955
basaglar,inflammation,eu,lithuania,2019,4,108090,108090,0
basaglar,inflammation,eu,latvia,2019,4,204449,204449,161994
basaglar,inflammation,eu,norway,2019,4,255738,255738,189544
basaglar,inflammation,eu,sweden,2019,4,213955,213955,131637
basaglar,inflammation,eu,switzerland,2019,4,204320,204320,84985
basaglar,inflammation,eu,macedonia,2019,4,80914,80914,0
basaglar,inflammation,eu,serbia,2019,4,1553739,1553739,1551940
basaglar,inflammation,eu,bosnia,2019,4,256362,256362,230303
basaglar,inflammation,eu,montenegro,2019,4,110849,110849,0
basaglar,inflammation,eu,czech republic,2019,4,11230,11230,0
basaglar,inflammation,eu,hungary,2019,4,192875,192875,70654
basaglar,inflammation,eu,slovenia,2019,4,410120,410120,332679
basaglar,inflammation,eu,slovakia,2019,4,420111,420111,359236
basaglar,inflammation,eu,bulgaria,2019,4,332720,332720,300319
basaglar,inflammation,eu,romania,2019,4,-2779,-2779,-116525
basaglar,inflammation,eu,croatia,2019,4,531296,531296,466170
basaglar,inflammation,eu,ukraine,2019,4,102069,102069,0
basaglar,inflammation,eu,kazakhstan,2019,4,273181,273181,113234
basaglar,inflammation,eu,georgia,2019,4,227226,227226,130019
basaglar,inflammation,eu,belarus,2019,4,1520820,1520820,1361223
basaglar,inflammation,eu,armenia,2019,4,593206,593206,517868
basaglar,inflammation,eu,israel,2019,4,1377597,1377597,1218131
basaglar,inflammation,eu,palestine,2019,4,2057132,2057132,2016269
basaglar,inflammation,eu,poland,2019,4,177006,177006,-240
basaglar,inflammation,eu,russia,2019,5,530584,530584,439284
basaglar,inflammation,eu,other,2019,5,724557,724557,721729
basaglar,inflammation,eu,france,2019,5,333030,333030,327504
basaglar,inflammation,eu,germany,2019,5,132786,132786,96640
basaglar,inflammation,eu,spain,2019,5,145916,145916,136528
basaglar,inflammation,eu,portugal,2019,5,283287,283287,149684
basaglar,inflammation,eu,italy,2019,5,363077,363077,231476
basaglar,inflammation,eu,malta,2019,5,271650,271650,238273
basaglar,inflammation,eu,uk,2019,5,606848,606848,561830
basaglar,inflammation,eu,ireland,2019,5,8274244,8274244,8193076
basaglar,inflammation,eu,austria,2019,5,8536258,8536258,8419005
basaglar,inflammation,eu,belgium,2019,5,187620,187620,0
basaglar,inflammation,eu,luxembourg,2019,5,662844,662844,579283
basaglar,inflammation,eu,greece,2019,5,404988,404988,219801
basaglar,inflammation,eu,netherlands,2019,5,802448,802448,612611
basaglar,inflammation,eu,denmark,2019,5,484270,484270,388834
basaglar,inflammation,eu,estonia,2019,5,5727428,5727428,5581204
basaglar,inflammation,eu,finland,2019,5,3167,3167,0
basaglar,inflammation,eu,lithuania,2019,5,176296,176296,153526
basaglar,inflammation,eu,latvia,2019,5,304710,304710,284423
basaglar,inflammation,eu,norway,2019,5,-24410,-24410,-42927
basaglar,inflammation,eu,sweden,2019,5,161830,161830,124304
basaglar,inflammation,eu,switzerland,2019,5,49932,49932,24621
basaglar,inflammation,eu,macedonia,2019,5,1737810,1737810,1697261
basaglar,inflammation,eu,serbia,2019,5,444665,444665,309959
basaglar,inflammation,eu,bosnia,2019,5,49581,49581,0
basaglar,inflammation,eu,montenegro,2019,5,89246,89246,0
basaglar,inflammation,eu,czech republic,2019,5,136090,136090,0
basaglar,inflammation,eu,hungary,2019,5,447953,447953,286824
basaglar,inflammation,eu,slovenia,2019,5,691461,691461,598580
basaglar,inflammation,eu,slovakia,2019,5,533319,533319,501058
basaglar,inflammation,eu,bulgaria,2019,5,-146868,-146868,-173988
basaglar,inflammation,eu,romania,2019,5,810106,810106,695953
basaglar,inflammation,eu,croatia,2019,5,291329,291329,245828
basaglar,inflammation,eu,ukraine,2019,5,252408,252408,114770
basaglar,inflammation,eu,kazakhstan,2019,5,182440,182440,169782
basaglar,inflammation,eu,georgia,2019,5,2030046,2030046,1838459
basaglar,inflammation,eu,belarus,2019,5,556279,556279,534630
basaglar,inflammation,eu,armenia,2019,5,1238840,1238840,1168621
basaglar,inflammation,eu,israel,2019,5,2162071,2162071,2140434
basaglar,inflammation,eu,palestine,2019,5,7286,7286,0
basaglar,inflammation,eu,poland,2019,6,469490,469490,456121
basaglar,inflammation,eu,russia,2019,6,717573,717573,658632
basaglar,inflammation,eu,other,2019,6,122065,122065,0
basaglar,inflammation,eu,france,2019,6,122850,122850,92854
basaglar,inflammation,eu,germany,2019,6,145000,145000,120372
basaglar,inflammation,eu,spain,2019,6,366250,366250,191495
basaglar,inflammation,eu,portugal,2019,6,293064,293064,171151
basaglar,inflammation,eu,italy,2019,6,398593,398593,211300
basaglar,inflammation,eu,malta,2019,6,656540,656540,583666
basaglar,inflammation,eu,uk,2019,6,7310264,7310264,7301696
basaglar,inflammation,eu,ireland,2019,6,8582178,8582178,8528014
basaglar,inflammation,eu,austria,2019,6,187975,187975,0
basaglar,inflammation,eu,belgium,2019,6,513844,513844,415796
basaglar,inflammation,eu,luxembourg,2019,6,365547,365547,217250
basaglar,inflammation,eu,greece,2019,6,812330,812330,697843
basaglar,inflammation,eu,netherlands,2019,6,418465,418465,338948
basaglar,inflammation,eu,denmark,2019,6,3889068,3889068,3860854
basaglar,inflammation,eu,estonia,2019,6,2185494,2185494,2000951
basaglar,inflammation,eu,finland,2019,6,5565,5565,0
basaglar,inflammation,eu,lithuania,2019,6,274410,274410,255565
basaglar,inflammation,eu,latvia,2019,6,451831,451831,412070
basaglar,inflammation,eu,norway,2019,6,196798,196798,124859
basaglar,inflammation,eu,sweden,2019,6,71988,71988,26402
basaglar,inflammation,eu,switzerland,2019,6,1511760,1511760,1440105
basaglar,inflammation,eu,macedonia,2019,6,301389,301389,241583
basaglar,inflammation,eu,serbia,2019,6,102675,102675,0
basaglar,inflammation,eu,bosnia,2019,6,155409,155409,0
basaglar,inflammation,eu,montenegro,2019,6,226063,226063,70654
basaglar,inflammation,eu,czech republic,2019,6,408433,408433,285968
basaglar,inflammation,eu,hungary,2019,6,441503,441503,333106
basaglar,inflammation,eu,slovenia,2019,6,564810,564810,535941
basaglar,inflammation,eu,slovakia,2019,6,-166110,-166110,-179811
basaglar,inflammation,eu,bulgaria,2019,6,849785,849785,719245
